"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"57","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"58","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"59","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"60","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"61","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"62","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"63","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"64","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"65","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"66","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"67","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"68","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"69","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"70","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"71","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"72","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"73","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"74","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"75","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"76","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"77","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"78","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"79","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"80","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"81","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"82","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"83","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"84","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"85","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"86","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"87","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"88","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"89","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"90","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"91","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"92","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"93","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"94","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"95","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"96","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"97","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"98","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"99","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"100","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"101","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"102","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"103","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"104","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"105","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"106","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"107","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"108","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"109","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"110","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"111","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"112","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"113","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"114","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"115","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"116","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"117","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"118","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"119","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
"120","0.70000005","-0.1","1.0000001","0.6999999","0.39999998","0.5999999","0.0","0.4","0.3","0.79999995"
