"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"51","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"52","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"53","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"54","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"55","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"56","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"57","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"58","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"59","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"60","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"61","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"62","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"63","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"64","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"65","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"66","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"67","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"68","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"69","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"70","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"71","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"72","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"73","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"74","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"75","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"76","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"77","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"78","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"79","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"80","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"81","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"82","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"83","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"84","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"85","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"86","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"87","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"88","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"89","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"90","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"91","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"92","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"93","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"94","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"95","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"96","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"97","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"98","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"99","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"100","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"101","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"102","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"103","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"104","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"105","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"106","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"107","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"108","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"109","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"110","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"111","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"112","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"113","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"114","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"115","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"116","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"117","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"118","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"119","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
"120","0.70000005","1.0000001","-7.301569E-8","0.19999993","0.39999998","0.8","-1.3411045E-8","0.0","0.0","0.5"
