"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"45","0.1","0.10000002","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"46","0.1","1.6391278E-8","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"47","0.1","1.6391278E-8","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"48","0.1","1.6391278E-8","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"49","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"50","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"51","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"52","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"53","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"54","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"55","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"56","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"57","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"58","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"59","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"60","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"61","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"62","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"63","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"64","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"65","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"66","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"67","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"68","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"69","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"70","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"71","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"72","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"73","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"74","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"75","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"76","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"77","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"78","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"79","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"80","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"81","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"82","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"83","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"84","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"85","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"86","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"87","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"88","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"89","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"90","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"91","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"92","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"93","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"94","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"95","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"96","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"97","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"98","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"99","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"100","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"101","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"102","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"103","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"104","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"105","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"106","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"107","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"108","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"109","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"110","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"111","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"112","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"113","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"114","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"115","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"116","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"117","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"118","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"119","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
"120","0.1","-0.09999999","-0.09999999","0.59999996","-7.301569E-8","0.3","1.0","0.8","0.7","0.3"
