"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"36","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"37","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"38","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"39","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"40","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"41","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"42","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"43","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"44","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"45","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"46","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"47","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"48","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"49","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"50","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"51","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"52","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"53","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"54","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"55","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"56","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"57","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"58","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"59","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"60","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"61","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"62","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"63","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"64","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"65","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"66","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"67","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"68","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"69","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"70","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"71","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"72","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"73","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"74","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"75","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"76","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"77","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"78","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"79","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"80","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"81","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"82","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"83","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"84","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"85","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"86","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"87","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"88","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"89","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"90","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"91","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"92","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"93","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"94","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"95","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"96","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"97","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"98","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"99","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"100","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"101","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"102","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"103","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"104","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"105","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"106","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"107","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"108","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"109","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"110","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"111","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"112","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"113","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"114","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"115","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"116","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"117","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"118","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"119","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
"120","0.0","-7.301569E-8","-7.301569E-8","0.20000002","-0.09999999","0.5","1.0","0.3","0.5","0.6"
